,Time,User,Key/Agent,Message
344,2020-05-25 21:42:10,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
345,2020-05-25 21:42:10,shukrithis-ubuntu,pkexec[29197],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
346,2020-05-25 21:42:10,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
347,2020-05-25 21:42:10,shukrithis-ubuntu,pkexec[29200],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
348,2020-05-25 22:01:24,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
349,2020-05-25 22:17:01,shukrithis-ubuntu,CRON[29887],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
350,2020-05-25 22:17:01,shukrithis-ubuntu,CRON[29887],' pam_unix(cron:session): session closed for user root\n'
351,2020-05-25 22:30:01,shukrithis-ubuntu,CRON[30101],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
352,2020-05-25 22:30:01,shukrithis-ubuntu,CRON[30101],' pam_unix(cron:session): session closed for user root\n'
353,2020-05-25 23:17:01,shukrithis-ubuntu,CRON[30551],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
354,2020-05-25 23:17:01,shukrithis-ubuntu,CRON[30551],' pam_unix(cron:session): session closed for user root\n'
355,2020-05-25 23:30:01,shukrithis-ubuntu,CRON[30677],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
356,2020-05-25 23:30:01,shukrithis-ubuntu,CRON[30677],' pam_unix(cron:session): session closed for user root\n'
357,2020-05-25 23:51:08,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
358,2020-05-25 23:51:29,shukrithis-ubuntu,systemd-logind[999],' Lid closed.\n'
359,2020-05-25 23:51:29,shukrithis-ubuntu,systemd-logind[999],' Suspending...\n'
360,2020-05-26 07:46:17,shukrithis-ubuntu,systemd-logind[999],' Lid opened.\n'
361,2020-05-26 07:46:17,shukrithis-ubuntu,systemd-logind[999],""" Operation 'sleep' finished.\n"""
362,2020-05-26 07:46:47,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
363,2020-05-26 07:57:56,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
364,2020-05-26 07:58:49,shukrithis-ubuntu,PackageKit,' uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0)\n'
365,2020-05-26 07:58:49,shukrithis-ubuntu,PackageKit,' uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh\n'
366,2020-05-26 08:04:15,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/1 ; PWD=/home/Shukrithi/Downloads/Compressed ; USER=root ; COMMAND=/usr/bin/vi /etc/resolv.conf\n'
367,2020-05-26 08:04:15,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
368,2020-05-26 08:04:23,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
369,2020-05-26 08:12:04,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
370,2020-05-26 08:12:04,shukrithis-ubuntu,pkexec[501],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
371,2020-05-26 08:17:01,shukrithis-ubuntu,CRON[573],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
372,2020-05-26 08:17:01,shukrithis-ubuntu,CRON[573],' pam_unix(cron:session): session closed for user root\n'
373,2020-05-26 08:30:01,shukrithis-ubuntu,CRON[711],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
374,2020-05-26 08:30:01,shukrithis-ubuntu,CRON[711],' pam_unix(cron:session): session closed for user root\n'
375,2020-05-26 09:02:17,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
376,2020-05-26 09:17:01,shukrithis-ubuntu,CRON[1563],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
377,2020-05-26 09:17:01,shukrithis-ubuntu,CRON[1563],' pam_unix(cron:session): session closed for user root\n'
378,2020-05-26 09:30:01,shukrithis-ubuntu,CRON[2346],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
379,2020-05-26 09:30:01,shukrithis-ubuntu,CRON[2346],' pam_unix(cron:session): session closed for user root\n'
380,2020-05-26 10:09:29,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/1 ; PWD=/home/Shukrithi/Downloads/Compressed ; USER=root ; COMMAND=/usr/bin/apt install ./zoom_amd64.deb\n'
381,2020-05-26 10:09:29,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
382,2020-05-26 10:09:30,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
383,2020-05-26 10:11:25,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/1 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=/usr/bin/apt install ./zoom_amd64.deb\n'
384,2020-05-26 10:11:25,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
385,2020-05-26 10:13:21,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
386,2020-05-26 10:15:03,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
387,2020-05-26 10:15:03,shukrithis-ubuntu,pkexec[4097],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
388,2020-05-26 10:17:01,shukrithis-ubuntu,CRON[4348],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
389,2020-05-26 10:17:01,shukrithis-ubuntu,CRON[4348],' pam_unix(cron:session): session closed for user root\n'
390,2020-05-26 10:28:18,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
391,2020-05-26 10:30:01,shukrithis-ubuntu,CRON[4802],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
392,2020-05-26 10:30:01,shukrithis-ubuntu,CRON[4802],' pam_unix(cron:session): session closed for user root\n'
393,2020-05-26 10:34:44,shukrithis-ubuntu,gdm-password],' pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty1 ruser= rhost=  user=Shukrithi\n'
394,2020-05-26 10:35:05,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
395,2020-05-26 11:17:01,shukrithis-ubuntu,CRON[5872],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
396,2020-05-26 11:17:01,shukrithis-ubuntu,CRON[5872],' pam_unix(cron:session): session closed for user root\n'
397,2020-05-26 11:30:01,shukrithis-ubuntu,CRON[6217],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
398,2020-05-26 11:30:01,shukrithis-ubuntu,CRON[6217],' pam_unix(cron:session): session closed for user root\n'
399,2020-05-26 11:50:13,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
400,2020-05-26 12:17:01,shukrithis-ubuntu,CRON[7333],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
401,2020-05-26 12:17:01,shukrithis-ubuntu,CRON[7333],' pam_unix(cron:session): session closed for user root\n'
402,2020-05-26 12:30:01,shukrithis-ubuntu,CRON[7515],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
403,2020-05-26 12:30:01,shukrithis-ubuntu,CRON[7515],' pam_unix(cron:session): session closed for user root\n'
404,2020-05-26 12:55:13,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/1 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=./vpnsetup.sh\n'
405,2020-05-26 12:55:13,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
406,2020-05-26 12:55:17,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
407,2020-05-26 12:57:01,shukrithis-ubuntu,CRON[10417],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
408,2020-05-26 12:57:01,shukrithis-ubuntu,CRON[10417],' pam_unix(cron:session): session closed for user root\n'
409,2020-05-26 13:09:55,shukrithis-ubuntu,systemd-logind[966],' New seat seat0.\n'
410,2020-05-26 13:09:55,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event3 (Power Button)\n'
411,2020-05-26 13:09:55,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event1 (Power Button)\n'
412,2020-05-26 13:09:55,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event0 (Lid Switch)\n'
413,2020-05-26 13:09:55,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event2 (Sleep Button)\n'
414,2020-05-26 13:09:55,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard)\n'
415,2020-05-26 13:10:00,shukrithis-ubuntu,sshd[1155],' Server listening on 0.0.0.0 port 22.\n'
416,2020-05-26 13:10:00,shukrithis-ubuntu,sshd[1155],' Server listening on :: port 22.\n'
417,2020-05-26 13:10:11,shukrithis-ubuntu,gdm-launch-environment],' pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0)\n'
418,2020-05-26 13:10:12,shukrithis-ubuntu,systemd,' pam_unix(systemd-user:session): session opened for user gdm by (uid=0)\n'
419,2020-05-26 13:10:12,shukrithis-ubuntu,systemd-logind[966],' New session c1 of user gdm.\n'
420,2020-05-26 13:10:22,shukrithis-ubuntu,gnome-keyring-daemon[1544],""" couldn't access control socket: /run/user/121/keyring/control: No such file or directory\n"""
421,2020-05-26 13:10:22,shukrithis-ubuntu,gnome-keyring-daemon[1545],""" couldn't access control socket: /run/user/121/keyring/control: No such file or directory\n"""
422,2020-05-26 13:10:54,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-session:c1 (system bus name :1.45 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
423,2020-05-26 13:13:05,shukrithis-ubuntu,gdm-password],' gkr-pam: unable to locate daemon control file\n'
424,2020-05-26 13:13:05,shukrithis-ubuntu,gdm-password],' pam_unix(gdm-password:session): session opened for user Shukrithi by (uid=0)\n'
425,2020-05-26 13:13:05,shukrithis-ubuntu,systemd-logind[966],' New session 2 of user Shukrithi.\n'
426,2020-05-26 13:13:06,shukrithis-ubuntu,systemd,' pam_unix(systemd-user:session): session opened for user Shukrithi by (uid=0)\n'
427,2020-05-26 13:13:13,shukrithis-ubuntu,gnome-keyring-daemon[2458],' The PKCS#11 component was already initialized\n'
428,2020-05-26 13:13:13,shukrithis-ubuntu,gnome-keyring-daemon[2458],' The Secret Service was already initialized\n'
429,2020-05-26 13:13:14,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-session:2 (system bus name :1.408 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
430,2020-05-26 13:13:24,shukrithis-ubuntu,gdm-launch-environment],' pam_unix(gdm-launch-environment:session): session closed for user gdm\n'
431,2020-05-26 13:13:25,shukrithis-ubuntu,polkitd(authority=local),"' Unregistered Authentication Agent for unix-session:c1 (system bus name :1.45, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN) (disconnected from bus)\n'"
432,2020-05-26 13:13:25,shukrithis-ubuntu,systemd-logind[966],' Session c1 logged out. Waiting for processes to exit.\n'
433,2020-05-26 13:13:25,shukrithis-ubuntu,systemd-logind[966],' Removed session c1.\n'
434,2020-05-26 13:14:26,shukrithis-ubuntu,PackageKit,' uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0)\n'
435,2020-05-26 13:14:26,shukrithis-ubuntu,PackageKit,' uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh\n'
436,2020-05-26 13:14:27,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
437,2020-05-26 13:14:27,shukrithis-ubuntu,pkexec[3238],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
438,2020-05-26 13:17:01,shukrithis-ubuntu,CRON[3319],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
439,2020-05-26 13:17:01,shukrithis-ubuntu,CRON[3319],' pam_unix(cron:session): session closed for user root\n'
440,2020-05-26 13:26:52,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
441,2020-05-26 13:29:22,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
442,2020-05-26 13:29:22,shukrithis-ubuntu,pkexec[3870],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
443,2020-05-26 13:30:01,shukrithis-ubuntu,CRON[4007],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
444,2020-05-26 13:30:01,shukrithis-ubuntu,CRON[4007],' pam_unix(cron:session): session closed for user root\n'
445,2020-05-26 13:31:00,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/vi /etc/resolv.conf\n'
446,2020-05-26 13:31:00,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
447,2020-05-26 13:31:08,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
448,2020-05-26 13:33:08,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/vi /etc/resolv.conf\n'
449,2020-05-26 13:33:08,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
450,2020-05-26 13:33:14,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
451,2020-05-26 13:34:13,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/vi /etc/resolv.conf\n'
452,2020-05-26 13:34:13,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
453,2020-05-26 13:34:23,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
454,2020-05-26 13:36:34,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=./vpnsetup.sh\n'
455,2020-05-26 13:36:34,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
456,2020-05-26 13:36:36,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
457,2020-05-26 14:03:02,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
458,2020-05-26 14:17:01,shukrithis-ubuntu,CRON[6123],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
459,2020-05-26 14:17:01,shukrithis-ubuntu,CRON[6123],' pam_unix(cron:session): session closed for user root\n'
460,2020-05-26 14:29:51,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
461,2020-05-26 14:30:01,shukrithis-ubuntu,CRON[6266],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
462,2020-05-26 14:30:01,shukrithis-ubuntu,CRON[6266],' pam_unix(cron:session): session closed for user root\n'
463,2020-05-26 14:58:16,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/apt update\n'
464,2020-05-26 14:58:16,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
465,2020-05-26 14:58:31,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
466,2020-05-26 14:59:22,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
467,2020-05-26 14:59:22,shukrithis-ubuntu,pkexec[7599],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
468,2020-05-26 15:00:52,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=./vpnsetup.sh\n'
469,2020-05-26 15:00:52,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
470,2020-05-26 15:00:54,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
471,2020-05-26 15:01:06,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-process:7959:671655 (system bus name :1.912 [/usr/bin/pkttyagent --notify-fd 5 --fallback], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
472,2020-05-26 15:01:10,shukrithis-ubuntu,polkitd(authority=local),' Operator of unix-session:2 successfully authenticated as unix-user:Shukrithi to gain TEMPORARY authorization for action org.freedesktop.systemd1.reload-daemon for system-bus-name::1.913 [systemctl daemon-reload] (owned by unix-user:Shukrithi)\n'
473,2020-05-26 15:01:10,shukrithis-ubuntu,polkitd(authority=local),"' Unregistered Authentication Agent for unix-process:7959:671655 (system bus name :1.912, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN) (disconnected from bus)\n'"
474,2020-05-26 15:02:10,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=/usr/bin/apt upgrade\n'
475,2020-05-26 15:02:10,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
476,2020-05-26 15:03:29,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
477,2020-05-26 15:05:16,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=/usr/bin/apt-get remove cisco a*\n'
478,2020-05-26 15:05:16,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
479,2020-05-26 15:05:17,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
480,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
481,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec[15027],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
482,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
483,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec[15031],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
484,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
485,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec[15035],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
486,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
487,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec[15038],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
488,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
489,2020-05-26 15:05:47,shukrithis-ubuntu,pkexec[15051],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
490,2020-05-26 15:08:18,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=./vpnsetup.sh\n'
491,2020-05-26 15:08:19,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
492,2020-05-26 15:08:20,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
493,2020-05-26 15:08:44,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-process:15481:717462 (system bus name :1.1302 [/usr/bin/pkttyagent --notify-fd 5 --fallback], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
494,2020-05-26 15:08:50,shukrithis-ubuntu,polkitd(authority=local),' Operator of unix-session:2 successfully authenticated as unix-user:Shukrithi to gain TEMPORARY authorization for action org.freedesktop.systemd1.reload-daemon for system-bus-name::1.1303 [systemctl daemon-reload] (owned by unix-user:Shukrithi)\n'
495,2020-05-26 15:08:50,shukrithis-ubuntu,polkitd(authority=local),"' Unregistered Authentication Agent for unix-process:15481:717462 (system bus name :1.1302, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN) (disconnected from bus)\n'"
496,2020-05-26 15:15:29,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=/usr/bin/apt install libpangox-1.0-0\n'
497,2020-05-26 15:15:29,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
498,2020-05-26 15:15:37,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
499,2020-05-26 15:15:42,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Programs ; USER=root ; COMMAND=./vpnsetup.sh\n'
500,2020-05-26 15:15:42,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
501,2020-05-26 15:15:44,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
502,2020-05-26 15:15:46,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-process:16147:759721 (system bus name :1.1534 [/usr/bin/pkttyagent --notify-fd 5 --fallback], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
503,2020-05-26 15:15:51,shukrithis-ubuntu,polkitd(authority=local),' Operator of unix-session:2 successfully authenticated as unix-user:Shukrithi to gain TEMPORARY authorization for action org.freedesktop.systemd1.reload-daemon for system-bus-name::1.1535 [systemctl daemon-reload] (owned by unix-user:Shukrithi)\n'
504,2020-05-26 15:15:51,shukrithis-ubuntu,polkitd(authority=local),"' Unregistered Authentication Agent for unix-process:16147:759721 (system bus name :1.1534, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN) (disconnected from bus)\n'"
505,2020-05-26 15:17:01,shukrithis-ubuntu,CRON[16250],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
506,2020-05-26 15:17:01,shukrithis-ubuntu,CRON[16250],' pam_unix(cron:session): session closed for user root\n'
507,2020-05-26 15:30:01,shukrithis-ubuntu,CRON[16921],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
508,2020-05-26 15:30:01,shukrithis-ubuntu,CRON[16921],' pam_unix(cron:session): session closed for user root\n'
509,2020-05-26 15:35:47,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
510,2020-05-26 16:17:01,shukrithis-ubuntu,CRON[17641],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
511,2020-05-26 16:17:01,shukrithis-ubuntu,CRON[17641],' pam_unix(cron:session): session closed for user root\n'
512,2020-05-26 16:22:29,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
513,2020-05-26 16:30:01,shukrithis-ubuntu,CRON[17819],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
514,2020-05-26 16:30:01,shukrithis-ubuntu,CRON[17819],' pam_unix(cron:session): session closed for user root\n'
515,2020-05-26 16:55:11,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
516,2020-05-26 17:09:24,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/vi /etc/resolv.conf\n'
517,2020-05-26 17:09:24,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
518,2020-05-26 17:09:35,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
519,2020-05-26 17:17:01,shukrithis-ubuntu,CRON[22320],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
520,2020-05-26 17:17:01,shukrithis-ubuntu,CRON[22320],' pam_unix(cron:session): session closed for user root\n'
521,2020-05-26 17:29:42,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
522,2020-05-26 17:30:01,shukrithis-ubuntu,CRON[22469],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
523,2020-05-26 17:30:01,shukrithis-ubuntu,CRON[22469],' pam_unix(cron:session): session closed for user root\n'
524,2020-05-26 18:09:30,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
525,2020-05-26 18:17:01,shukrithis-ubuntu,CRON[23331],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
526,2020-05-26 18:17:01,shukrithis-ubuntu,CRON[23331],' pam_unix(cron:session): session closed for user root\n'
527,2020-05-26 18:19:18,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
528,2020-05-26 18:22:16,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
529,2020-05-26 18:22:16,shukrithis-ubuntu,pkexec[23500],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
530,2020-05-26 18:22:16,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
531,2020-05-26 18:22:16,shukrithis-ubuntu,pkexec[23504],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
